fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.23809523809523814,0.7199999999999998,-0.787878787878788,-0.4285714285714288,-0.15000000000000022,-0.21428571428571427,-0.1,0.46979865771812146,1.0526315789473673,-0.33333333333333315,-0.49999999999999944,5
-0.04761904761904788,1.44,-0.787878787878788,0.5714285714285712,0.9500000000000006,0.7857142857142857,0.725,0.022371364653241514,-0.5789473684210521,0.33333333333333376,-0.24999999999999917,5
-0.04761904761904788,0.96,-0.6666666666666667,0.14285714285714232,0.6500000000000002,0.07142857142857142,0.4,0.11185682326620756,-0.2631578947368436,0.16666666666666688,-0.24999999999999917,5
1.5714285714285712,-0.96,0.9090909090909093,-0.4285714285714288,-0.2000000000000003,0.21428571428571427,0.55,0.5592841163310875,-0.7894736842105261,-0.2222222222222225,-0.24999999999999917,6
-0.23809523809523814,0.7199999999999998,-0.787878787878788,-0.4285714285714288,-0.15000000000000022,-0.21428571428571427,-0.1,0.46979865771812146,1.0526315789473673,-0.33333333333333315,-0.49999999999999944,5
-0.23809523809523814,0.56,-0.787878787878788,-0.5714285714285715,-0.2000000000000003,-0.07142857142857142,0.05,0.46979865771812146,1.0526315789473673,-0.33333333333333315,-0.49999999999999944,5
0.0,0.31999999999999984,-0.6060606060606062,-0.8571428571428571,-0.5,0.07142857142857142,0.525,-0.15659955257274027,-0.05263157894736965,-0.8888888888888891,-0.49999999999999944,5
-0.28571428571428603,0.52,-0.787878787878788,-1.4285714285714286,-0.7000000000000003,0.07142857142857142,-0.425,-0.9619686800894844,0.42105263157894784,-0.8333333333333337,-0.12499999999999958,7
-0.04761904761904788,0.23999999999999977,-0.7272727272727274,-0.2857142857142859,-0.30000000000000043,-0.35714285714285715,-0.5,0.022371364653241514,0.26315789473684126,-0.2777777777777781,-0.43749999999999967,7
-0.5714285714285716,0.23999999999999977,-0.5454545454545455,-0.5714285714285715,0.9000000000000006,0.07142857142857142,0.675,-0.38031319910515543,-0.15789473684210661,-0.44444444444444436,-0.6250000000000001,5
-1.0952380952380958,0.3799999999999999,-0.787878787878788,-0.8571428571428571,0.5000000000000007,0.14285714285714285,0.525,-1.0961968680089833,1.4210526315789478,-0.5555555555555556,-0.18749999999999936,5
-0.04761904761904788,0.3599999999999999,0.09090909090909083,-0.8571428571428571,1.750000000000001,-0.35714285714285715,-0.225,0.29082774049213966,-0.2631578947368436,5.222222222222224,-0.6874999999999999,5
0.4761904761904763,0.3999999999999999,-0.24242424242424251,2.2857142857142847,4.850000000000003,2.7142857142857144,2.675,0.8277404921700354,-0.7894736842105261,1.444444444444445,-0.6250000000000001,5
0.4761904761904763,0.3999999999999999,-0.21212121212121215,2.4285714285714275,4.5500000000000025,2.642857142857143,2.75,0.8277404921700354,-0.7368421052631587,1.7222222222222232,-0.6250000000000001,5
0.2857142857142856,-0.96,0.9090909090909093,-0.5714285714285715,0.6500000000000002,1.5,1.625,0.06711409395972454,-0.05263157894736965,0.7222222222222225,0.1875000000000005,7
-0.23809523809523814,0.2799999999999998,-0.5454545454545455,3.1428571428571423,0.3499999999999998,-0.5714285714285714,-0.225,0.29082774049213966,0.3684210526315782,-0.6666666666666669,-0.7499999999999997,4
0.4761904761904763,-1.2000000000000002,0.6666666666666666,-0.5714285714285715,-0.10000000000000014,1.0714285714285714,0.55,0.022371364653241514,0.42105263157894784,-0.5,-0.49999999999999944,6
-0.1428571428571432,-0.52,0.1515151515151515,0.14285714285714232,0.14999999999999952,0.6428571428571429,0.825,0.6487695749440536,1.105263157894737,0.16666666666666688,-0.31250000000000006,5
0.0,-0.3600000000000001,-0.15151515151515157,-0.8571428571428571,1.3500000000000005,-0.2857142857142857,-0.025,-0.06711409395972454,-0.7368421052631587,1.6111111111111118,-0.43749999999999967,5
0.2857142857142856,-0.1200000000000001,-0.45454545454545464,0.14285714285714232,0.25000000000000033,-0.35714285714285715,0.725,0.022371364653241514,-0.7368421052631587,-0.5,-0.49999999999999944,5
-0.4761904761904763,-0.48,-0.36363636363636365,0.28571428571428525,0.30000000000000043,0.5,0.05,0.022371364653241514,0.6315789473684218,0.05555555555555562,-0.31250000000000006,6
-0.7619047619047623,-0.52,-0.3030303030303031,-1.142857142857143,0.05000000000000007,-0.21428571428571427,-0.375,-0.5592841163310875,0.15789473684210428,-0.33333333333333315,-0.5624999999999992,5
-0.1428571428571432,-0.44000000000000017,-0.06060606060606067,-0.5714285714285715,0.05000000000000007,-0.7142857142857143,-0.675,-0.24608501118570633,-0.15789473684210661,-0.16666666666666688,-0.43749999999999967,5
0.0,-0.3600000000000001,-0.15151515151515157,-0.8571428571428571,1.3500000000000005,-0.2857142857142857,-0.025,-0.06711409395972454,-0.7368421052631587,1.6111111111111118,-0.43749999999999967,5
-0.3809523809523814,0.7599999999999998,-0.787878787878788,-0.4285714285714288,0.05000000000000007,0.0,-0.075,0.20134228187917363,0.8421052631578957,-0.38888888888888873,-0.49999999999999944,5
-0.04761904761904788,0.5,-0.787878787878788,-0.2857142857142859,0.14999999999999952,-0.42857142857142855,-0.55,-0.15659955257274027,0.3684210526315782,-0.16666666666666688,-0.24999999999999917,6
-0.5714285714285716,0.6200000000000001,-0.5757575757575758,0.28571428571428525,0.5000000000000007,0.21428571428571427,1.1,-0.4250559284116384,0.21052631578947392,-0.44444444444444436,-0.06249999999999979,5
-0.4761904761904763,0.6600000000000001,-0.787878787878788,0.4285714285714282,1.3000000000000005,0.5714285714285714,-0.025,-0.06711409395972454,0.7894736842105261,-0.2777777777777781,0.2500000000000003,6
0.1904761904761907,0.54,-0.4242424242424243,0.14285714285714232,0.2000000000000003,0.07142857142857142,1.875,-0.06711409395972454,-0.7368421052631587,0.2222222222222225,-0.24999999999999917,5
-1.285714285714286,-0.8,-0.030303030303030335,-0.5714285714285715,1.2000000000000002,-0.07142857142857142,0.3,-0.46979865771812146,0.3684210526315782,-0.38888888888888873,-0.6250000000000001,5
-0.04761904761904788,0.5,-0.787878787878788,4.714285714285713,0.3499999999999998,-0.6428571428571429,-0.5,0.8277404921700354,0.47368421052631515,-0.38888888888888873,-0.37499999999999983,6
-0.04761904761904788,0.31999999999999984,-0.36363636363636365,0.28571428571428525,0.3499999999999998,-0.7857142857142857,-0.575,0.3355704697986724,0.5789473684210521,-0.11111111111111124,0.375000000000001,6
0.09523809523809491,-0.56,0.06060606060606067,-0.14285714285714296,-0.6500000000000002,-0.07142857142857142,-0.2,0.022371364653241514,-0.42105263157894784,0.6111111111111113,-0.31250000000000006,7
-1.047619047619048,2.4399999999999995,-0.5151515151515152,-1.0,4.650000000000001,-0.5,-0.475,-1.2304250559284322,1.0,-0.7777777777777781,-0.24999999999999917,4
0.4285714285714288,0.3599999999999999,0.12121212121212116,0.8571428571428564,0.4500000000000006,0.21428571428571427,0.2,0.38031319910515543,-0.2631578947368436,-0.6111111111111113,-0.5624999999999992,4
0.09523809523809491,0.56,-0.12121212121212126,0.0,-0.5,-0.35714285714285715,-0.375,0.022371364653241514,-0.05263157894736965,3.222222222222223,0.0625000000000009,5
-0.5238095238095242,0.6000000000000001,-0.7272727272727274,-0.5714285714285715,-1.4500000000000006,-0.6428571428571429,-0.675,-0.24608501118570633,0.894736842105263,-0.5555555555555556,-0.43749999999999967,5
-1.571428571428572,0.0,-0.3333333333333334,-0.14285714285714296,-1.2500000000000004,-0.42857142857142855,0.675,-1.4988814317673802,3.105263157894737,-0.33333333333333315,1.8125000000000007,4
-0.09523809523809534,1.6600000000000001,0.5151515151515151,0.0,1.750000000000001,0.5714285714285714,1.9,0.11185682326620756,-0.3157894736842109,0.6111111111111113,-0.6250000000000001,5
0.3809523809523805,-0.9200000000000002,0.787878787878788,-0.8571428571428571,1.700000000000001,-0.14285714285714285,-0.025,0.06711409395972454,-0.3157894736842109,-0.2222222222222225,-0.43749999999999967,5
-0.7142857142857144,-0.48,-0.09090909090909091,-0.8571428571428571,-0.6500000000000002,-0.6428571428571429,-0.65,-0.4250559284116384,0.15789473684210428,-0.33333333333333315,-0.6250000000000001,5
-1.0952380952380958,-0.8400000000000001,0.3333333333333333,-1.142857142857143,-0.24999999999999964,-0.14285714285714285,1.45,-0.6040268456376202,0.052631578947367315,-0.2222222222222225,-0.6250000000000001,5
0.4285714285714288,0.56,0.0,-0.7142857142857144,-0.24999999999999964,-0.7142857142857143,-0.375,0.1565995525726906,-0.8421052631578957,0.6666666666666669,-0.6250000000000001,5
-0.6190476190476195,0.0,-0.6666666666666667,0.0,-0.5,-0.42857142857142855,-0.575,-0.5145413870246045,0.47368421052631515,0.05555555555555562,-0.49999999999999944,6
-0.6190476190476195,-0.08000000000000007,-0.6666666666666667,-0.14285714285714296,-0.55,-0.5714285714285714,-0.6,-0.5592841163310875,0.42105263157894784,0.11111111111111124,-0.49999999999999944,6
0.33333333333333304,-0.56,0.303030303030303,1.1428571428571423,0.10000000000000014,1.1428571428571428,2.025,0.11185682326620756,-0.5789473684210521,-0.33333333333333315,-0.49999999999999944,5
-0.1428571428571432,-0.040000000000000036,-0.3333333333333334,0.8571428571428564,1.5500000000000007,1.3571428571428572,0.875,-0.5592841163310875,-0.7368421052631587,0.05555555555555562,0.0,6
-0.09523809523809534,0.3999999999999999,-0.6666666666666667,2.2857142857142847,0.25000000000000033,0.7857142857142857,0.175,0.46979865771812146,0.15789473684210428,-0.5,-0.43749999999999967,5
1.095238095238095,-0.40000000000000013,0.9393939393939393,1.7142857142857135,-0.44999999999999996,-0.7142857142857143,-0.7,0.1565995525726906,-1.4210526315789478,0.05555555555555562,-0.37499999999999983,5
-0.1904761904761907,0.43999999999999995,-0.4242424242424243,4.1428571428571415,1.6000000000000008,2.5714285714285716,1.8,0.6935123042505366,-0.2631578947368436,0.8333333333333337,-0.49999999999999944,5
-0.04761904761904788,0.2799999999999998,-0.24242424242424251,0.14285714285714232,-0.15000000000000022,0.21428571428571427,0.4,0.3355704697986724,0.6315789473684218,-0.16666666666666688,-0.12499999999999958,5
-0.28571428571428603,-0.52,0.1515151515151515,0.28571428571428525,-0.24999999999999964,-0.35714285714285715,0.2,-0.24608501118570633,0.5263157894736848,-0.44444444444444436,-0.49999999999999944,6
0.4285714285714288,-0.48,0.4242424242424243,0.0,0.0,0.35714285714285715,0.35,0.5592841163310875,0.6842105263157892,0.11111111111111124,-0.6250000000000001,5
