fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.517382587984807,1.0800552376978543,-1.3646708837849781,-0.6392250517546451,-0.16716888155187118,-0.4413531473348993,-0.28219824776016594,0.7902462484986389,1.419609951754486,-0.6106676975707946,-1.00018910325268,5
-0.24025694505759845,2.1735449302578016,-1.3646708837849781,0.9553253520728769,1.4345989512763069,1.1896006924677867,1.0584581918462548,0.14808701195788956,-0.9628835446672444,0.4605963468540154,-0.580548730936884,5
-0.24025694505759845,1.4445518018845036,-1.142773179104494,0.27194660757536704,0.9977531786868035,0.024633664037296686,0.5303208065467557,0.27651885926602515,-0.5017557711662667,0.19278033574781264,-0.580548730936884,5
2.1153110198236766,-1.4714207116086884,1.741896981741802,-0.6392250517546451,-0.2399765103167884,0.25762706972339466,0.7740765228388322,0.9186780958067744,-1.2703020603345652,-0.43212369016666047,-0.580548730936884,6
-0.517382587984807,1.0800552376978543,-1.3646708837849781,-0.6392250517546451,-0.16716888155187118,-0.4413531473348993,-0.28219824776016594,0.7902462484986389,1.419609951754486,-0.6106676975707946,-1.00018910325268,5
-0.517382587984807,0.8370575282400888,-1.3646708837849781,-0.8670179665871478,-0.2399765103167884,-0.20835974164880128,-0.03844253146808946,0.7902462484986389,1.419609951754486,-0.6106676975707946,-1.00018910325268,5
-0.17097553432579585,0.47256096405343945,-1.0318243267642517,-1.322603796252154,-0.6768222829062908,0.024633664037296686,0.7334505701234861,-0.10877668265845294,-0.19433725549894598,-1.5033877345914701,-1.00018910325268,5
-0.5866639987166096,0.7763081008756473,-1.3646708837849781,-2.2337754555821667,-0.9680527979659597,0.024633664037296686,-0.810335633059665,-1.2646633084317447,0.4973544047525273,-1.414115730889403,-0.3707285447789869,7
-0.24025694505759845,0.35106210932455634,-1.2537220314447362,-0.4114321369221418,-0.38559176784662286,-0.6743465530209972,-0.9322134912057033,0.14808701195788956,0.26679051800203507,-0.5213956938687281,-0.8952790101737313,7
-1.0023524631074225,0.35106210932455634,-0.9208754744240097,-0.8670179665871478,1.3617913225113825,0.024633664037296686,0.9772062864155626,-0.42985630092879196,-0.34804651333260633,-0.7892117049749299,-1.2100092894105787,5
-1.7644479811572473,0.5636851051001018,-1.3646708837849781,-1.322603796252154,0.7793302923920518,0.14113036688034566,0.7334505701234861,-1.4573110793940194,1.957592354172299,-0.967755712379065,-0.4756386378579354,5
0.2447129300650172,-1.4714207116086884,1.741896981741802,-0.8670179665871478,0.9977531786868035,2.354567720898276,2.5209924895987137,0.21230293561195734,-0.19433725549894598,1.0855003727684875,0.15382192061575758,7
